"No.","Time","Source","Destination","Protocol","Length","Info"
"1892","20.313648839","172.27.29.185","35.244.195.33","UDP","203","49488  >  443 Len=161"
"1893","20.313664363","172.27.29.185","35.244.195.33","UDP","567","49488  >  443 Len=525"
"1894","20.343521409","HonHaiPrecis_e8:be:0b","Broadcast","ARP","60","Who has 172.27.6.197? Tell 172.27.234.220"
"1895","20.397163185","172.27.29.185","35.154.120.180","TLSv1.2","178","Application Data"
"1896","20.397163385","172.27.29.185","35.154.120.180","TLSv1.2","102","Application Data"
"1897","20.397164358","172.27.29.185","35.154.120.180","TLSv1.2","169","Application Data"
"1898","20.397164400","172.27.29.185","35.154.120.180","TLSv1.2","102","Application Data"
"1899","20.397202263","172.27.29.185","35.154.120.180","TCP","178","[TCP Retransmission] 38172  >  443 [PSH, ACK] Seq=1 Ack=1 Win=411 Len=112 TSval=23549672 TSecr=1953910528"
"1900","20.397223560","172.27.29.185","35.154.120.180","TCP","102","[TCP Retransmission] 38172  >  443 [PSH, ACK] Seq=113 Ack=1 Win=411 Len=36 TSval=23549672 TSecr=1953910528"
"1901","20.397229518","172.27.29.185","35.154.120.180","TCP","169","[TCP Retransmission] 38172  >  443 [PSH, ACK] Seq=149 Ack=1 Win=411 Len=103 TSval=23549678 TSecr=1953910528"
"1902","20.397235265","172.27.29.185","35.154.120.180","TCP","102","[TCP Retransmission] 38172  >  443 [PSH, ACK] Seq=252 Ack=1 Win=411 Len=36 TSval=23549678 TSecr=1953910528"
"1903","20.397547469","fe80::a7d5:f215:f0c:c61b","ff02::2","ICMPv6","70","Router Solicitation from 00:08:2e:aa:7c:bd"
"1904","20.413251611","3a:7e:11:6b:04:3a","Broadcast","LLC","60","U, func=XID; DSAP NULL LSAP Individual, SSAP NULL LSAP Command"
"1905","20.417909031","172.27.27.204","8.8.8.8","UDP","245","48928  >  443 Len=203"
"1906","20.417945285","172.27.5.225","172.27.27.204","ICMP","273","Redirect             (Redirect for host)"
"1907","20.417989491","172.27.27.204","8.8.8.8","UDP","245","48928  >  443 Len=203"
"1908","20.421749551","172.27.5.225","10.4.10.40","DNS","132","Standard query 0xc1de PTR b.1.6.c.c.0.f.0.5.1.2.f.5.d.7.a.0.0.0.0.0.0.0.0.0.0.0.0.0.8.e.f.ip6.arpa"
"1909","20.423427898","172.27.29.185","35.244.195.33","UDP","75","49488  >  443 Len=33"
"1910","20.423437390","172.27.29.185","35.244.195.33","UDP","75","49488  >  443 Len=33"
"1911","20.459746543","172.27.29.185","35.244.195.33","UDP","75","49488  >  443 Len=33"
"1912","20.459746678","172.27.29.185","35.154.120.180","TLSv1.2","205","Application Data"
"1913","20.459747991","172.27.29.185","35.154.120.180","TLSv1.2","320","Application Data"
"1914","20.459748034","172.27.29.185","35.190.43.134","UDP","706","50451  >  443 Len=664"
"1915","20.459764767","172.27.29.185","35.244.195.33","UDP","75","49488  >  443 Len=33"
"1916","20.459784828","172.27.29.185","35.154.120.180","TCP","205","[TCP Retransmission] 38172  >  443 [PSH, ACK] Seq=288 Ack=1 Win=411 Len=139 TSval=23549780 TSecr=1953910528"
"1917","20.459788464","172.27.29.185","35.154.120.180","TCP","320","[TCP Retransmission] 38172  >  443 [PSH, ACK] Seq=427 Ack=1 Win=411 Len=254 TSval=23549780 TSecr=1953910528"
"1918","20.459791822","172.27.29.185","35.190.43.134","UDP","706","50451  >  443 Len=664"
"1919","20.471231082","10.4.10.40","172.27.5.225","DNS","196","Standard query response 0xc1de No such name PTR b.1.6.c.c.0.f.0.5.1.2.f.5.d.7.a.0.0.0.0.0.0.0.0.0.0.0.0.0.8.e.f.ip6.arpa SOA b.ip6-servers.arpa"
"1920","20.471231216","172.27.27.204","8.8.8.8","UDP","73","48928  >  443 Len=31"
"1921","20.471254738","172.27.27.204","8.8.8.8","UDP","73","48928  >  443 Len=31"
"1922","20.472179260","172.27.27.204","8.8.8.8","UDP","73","48928  >  443 Len=31"
"1923","20.472190320","172.27.27.204","8.8.8.8","UDP","73","48928  >  443 Len=31"
"1924","20.478834539","f6:7a:f3:3b:2d:a0","Broadcast","XID","60","Basic Format; Type 1 and Type 2 LLCs (Class II LLC); Window Size 12"
"1925","20.482073708","172.27.26.62","34.95.101.116","UDP","76","60493  >  443 Len=34"
"1926","20.482099513","172.27.5.225","172.27.26.62","ICMP","104","Redirect             (Redirect for host)"
"1927","20.482117235","172.27.26.62","34.95.101.116","UDP","76","60493  >  443 Len=34"
"1928","20.484414451","172.27.27.204","142.250.201.142","TCP","74","42070  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 SACK_PERM TSval=2480531212 TSecr=0 WS=512"
"1929","20.484426653","172.27.27.204","142.250.201.142","TCP","74","[TCP Retransmission] 42070  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 SACK_PERM TSval=2480531212 TSecr=0 WS=512"
"1930","20.492233593","172.27.27.204","142.250.201.142","TCP","74","42080  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 SACK_PERM TSval=2480531216 TSecr=0 WS=512"
"1931","20.492252198","172.27.27.204","142.250.201.142","TCP","74","[TCP Retransmission] 42080  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 SACK_PERM TSval=2480531216 TSecr=0 WS=512"
"1932","20.504389916","172.27.26.62","71.18.74.198","QUIC","1362","Handshake, DCID=c5d60122c3e6336f"
"1933","20.504390281","172.27.26.62","71.18.74.198","QUIC","116","Handshake, DCID=c5d60122c3e6336f"
"1934","20.504390324","172.27.26.62","71.18.74.198","QUIC","76","Protected Payload (KP0)"
"1935","20.504390367","172.27.26.62","71.18.74.198","QUIC","1358","Protected Payload (KP0)"
"1936","20.504390410","172.27.26.62","71.18.74.198","QUIC","1362","Protected Payload (KP0)"
"1937","20.504390454","172.27.26.62","71.18.74.198","QUIC","270","Protected Payload (KP0)"
"1938","20.504390497","172.27.26.62","71.18.74.198","QUIC","1200","Protected Payload (KP0)"
"1939","20.504449226","172.27.26.62","71.18.74.198","QUIC","1362","Handshake, DCID=c5d60122c3e6336f"
"1940","20.504506649","172.27.26.62","71.18.74.198","QUIC","116","Handshake, DCID=c5d60122c3e6336f"
"1941","20.504514990","172.27.26.62","71.18.74.198","QUIC","76","Protected Payload (KP0)"
"1942","20.504519662","172.27.26.62","71.18.74.198","QUIC","1358","Protected Payload (KP0)"
"1943","20.504528103","172.27.26.62","71.18.74.198","QUIC","1362","Protected Payload (KP0)"
"1944","20.504535101","172.27.26.62","71.18.74.198","QUIC","270","Protected Payload (KP0)"
"1945","20.504540777","172.27.26.62","71.18.74.198","QUIC","1200","Protected Payload (KP0)"
"1946","20.507127640","2e:fb:42:02:39:17","Broadcast","XID","60","Basic Format; Type 1 and Type 2 LLCs (Class II LLC); Window Size 12"
"1947","20.509871329","172.27.5.225","57.144.148.192","TLSv1.2","98","Application Data"
"1948","20.518255185","4a:91:9a:43:4f:1c","Broadcast","XID","60","Basic Format; Type 1 and Type 2 LLCs (Class II LLC); Window Size 12"
"1949","20.523456494","172.27.27.204","142.250.201.142","TCP","66","42070  >  443 [ACK] Seq=1 Ack=1 Win=65536 Len=0 TSval=2480531250 TSecr=3282726884"
"1950","20.523469876","172.27.27.204","142.250.201.142","TCP","66","[TCP Dup ACK 1949#1] 42070  >  443 [ACK] Seq=1 Ack=1 Win=65536 Len=0 TSval=2480531250 TSecr=3282726884"
"1951","20.524068593","172.27.27.192","103.73.103.162","UDP","77","63603  >  443 Len=35"
"1952","20.524068665","172.27.27.192","103.73.103.162","UDP","79","63603  >  443 Len=37"
"1953","20.524068713","172.27.27.192","103.73.103.162","UDP","79","63603  >  443 Len=37"
"1954","20.524068757","172.27.27.192","103.73.103.162","UDP","79","63603  >  443 Len=37"
"1955","20.524068849","172.27.27.192","103.73.103.162","UDP","79","63603  >  443 Len=37"
"1956","20.524068883","172.27.27.192","103.73.103.162","UDP","79","63603  >  443 Len=37"
"1957","20.524068927","172.27.27.192","103.73.103.162","UDP","79","63603  >  443 Len=37"
"1958","20.524068969","172.27.27.192","103.73.103.162","UDP","79","63603  >  443 Len=37"
"1959","20.524080322","172.27.27.192","103.73.103.162","UDP","77","63603  >  443 Len=35"
"1960","20.524091291","172.27.27.192","103.73.103.162","UDP","79","63603  >  443 Len=37"
"1961","20.524094429","172.27.27.192","103.73.103.162","UDP","79","63603  >  443 Len=37"
"1962","20.524097428","172.27.27.192","103.73.103.162","UDP","79","63603  >  443 Len=37"
"1963","20.524100133","172.27.27.192","103.73.103.162","UDP","79","63603  >  443 Len=37"
"1964","20.524102776","172.27.27.192","103.73.103.162","UDP","79","63603  >  443 Len=37"
"1965","20.524105423","172.27.27.192","103.73.103.162","UDP","79","63603  >  443 Len=37"
"1966","20.524108063","172.27.27.192","103.73.103.162","UDP","79","63603  >  443 Len=37"
"1967","20.524115803","172.27.27.192","103.73.103.162","UDP","79","63603  >  443 Len=37"
"1968","20.524115846","172.27.27.192","103.73.103.162","UDP","77","63603  >  443 Len=35"
"1969","20.524118910","172.27.27.192","103.73.103.162","UDP","79","63603  >  443 Len=37"
"1970","20.524122763","172.27.27.192","103.73.103.162","UDP","77","63603  >  443 Len=35"
"1971","20.529539695","172.27.27.204","142.250.201.142","TLSv1.2","612","Client Hello (SNI=encrypted-tbn0.gstatic.com)"
"1972","20.529539936","172.27.27.204","142.250.201.142","TCP","66","42080  >  443 [ACK] Seq=1 Ack=1 Win=65536 Len=0 TSval=2480531254 TSecr=4253904444"
"1973","20.529554302","172.27.27.204","142.250.201.142","TCP","612","[TCP Retransmission] 42070  >  443 [PSH, ACK] Seq=1 Ack=1 Win=65536 Len=546 TSval=2480531252 TSecr=3282726884"
"1974","20.529569866","172.27.27.204","142.250.201.142","TCP","66","[TCP Dup ACK 1972#1] 42080  >  443 [ACK] Seq=1 Ack=1 Win=65536 Len=0 TSval=2480531254 TSecr=4253904444"
"1975","20.535964574","172.27.27.204","142.250.201.142","TLSv1.2","676","Client Hello (SNI=encrypted-tbn0.gstatic.com)"
"1976","20.535964631","172.27.27.192","103.73.103.162","UDP","79","63603  >  443 Len=37"
"1977","20.535964674","172.27.27.192","103.73.103.162","UDP","79","63603  >  443 Len=37"
"1978","20.535964717","172.27.27.192","103.73.103.162","UDP","79","63603  >  443 Len=37"
"1979","20.535972834","172.27.27.204","142.250.201.142","TCP","676","[TCP Retransmission] 42080  >  443 [PSH, ACK] Seq=1 Ack=1 Win=65536 Len=610 TSval=2480531255 TSecr=4253904444"
"1980","20.535982560","172.27.27.192","103.73.103.162","UDP","79","63603  >  443 Len=37"
"1981","20.535986004","172.27.27.192","103.73.103.162","UDP","79","63603  >  443 Len=37"
"1982","20.535988832","172.27.27.192","103.73.103.162","UDP","79","63603  >  443 Len=37"
"1983","20.541224888","57.144.148.192","172.27.5.225","TCP","66","443  >  42306 [ACK] Seq=29 Ack=65 Win=320 Len=0 TSval=3731920317 TSecr=2341055634"
"1984","20.554698051","172.27.29.185","35.190.43.134","UDP","75","50451  >  443 Len=33"
"1985","20.554715447","172.27.29.185","35.190.43.134","UDP","75","50451  >  443 Len=33"
"1986","20.557106923","172.27.27.192","103.73.103.162","UDP","77","63603  >  443 Len=35"
"1987","20.557106998","172.27.27.192","103.73.103.162","UDP","77","63603  >  443 Len=35"
"1988","20.557107043","172.27.27.192","103.73.103.162","UDP","77","63603  >  443 Len=35"
"1989","20.557107088","172.27.27.192","103.73.103.162","UDP","77","63603  >  443 Len=35"
"1990","20.557107133","172.27.27.192","103.73.103.162","UDP","77","63603  >  443 Len=35"
"1991","20.557107178","172.27.27.192","103.73.103.162","UDP","77","63603  >  443 Len=35"
"1992","20.557107223","172.27.27.192","103.73.103.162","UDP","77","63603  >  443 Len=35"
"1993","20.557107269","172.27.27.192","103.73.103.162","UDP","77","63603  >  443 Len=35"
"1994","20.557115292","172.27.27.192","103.73.103.162","UDP","77","63603  >  443 Len=35"
"1995","20.557123493","172.27.27.192","103.73.103.162","UDP","77","63603  >  443 Len=35"
"1996","20.557126643","172.27.27.192","103.73.103.162","UDP","77","63603  >  443 Len=35"
"1997","20.557129761","172.27.27.192","103.73.103.162","UDP","77","63603  >  443 Len=35"
"1998","20.557132493","172.27.27.192","103.73.103.162","UDP","77","63603  >  443 Len=35"
"1999","20.557135287","172.27.27.192","103.73.103.162","UDP","77","63603  >  443 Len=35"
"2000","20.557138119","172.27.27.192","103.73.103.162","UDP","77","63603  >  443 Len=35"
"2001","20.557140778","172.27.27.192","103.73.103.162","UDP","77","63603  >  443 Len=35"
"2002","20.557150568","172.27.27.192","103.73.103.162","UDP","77","63603  >  443 Len=35"
"2003","20.557150630","172.27.27.192","103.73.103.162","UDP","77","63603  >  443 Len=35"
"2004","20.557150682","172.27.27.192","103.73.103.162","UDP","77","63603  >  443 Len=35"
"2005","20.557150729","172.27.27.192","103.73.103.162","UDP","77","63603  >  443 Len=35"
"2006","20.557155778","172.27.27.192","103.73.103.162","UDP","77","63603  >  443 Len=35"
"2007","20.557160250","172.27.27.192","103.73.103.162","UDP","77","63603  >  443 Len=35"
"2008","20.557164298","172.27.27.192","103.73.103.162","UDP","77","63603  >  443 Len=35"
"2009","20.557168083","172.27.27.192","103.73.103.162","UDP","77","63603  >  443 Len=35"
"2010","20.559464164","fe:26:1c:ee:9c:7c","Broadcast","XID","60","Basic Format; Type 1 and Type 2 LLCs (Class II LLC); Window Size 12"
"2011","20.568618354","72:99:5e:f7:22:29","Broadcast","XID","60","Basic Format; Type 1 and Type 2 LLCs (Class II LLC); Window Size 100"
"2012","20.582140626","Intel_ac:b1:9c","HuaweiTechno_88:54:37","ARP","60","172.27.0.2 is at e4:a4:71:ac:b1:9c"
"2013","20.582167795","Intel_ac:b1:9c","0e:d8:c1:19:5f:4d","ARP","60","172.27.0.2 is at e4:a4:71:ac:b1:9c"
"2014","20.582174954","Intel_ac:b1:9c","e2:57:e4:79:2e:7f","ARP","60","172.27.0.2 is at e4:a4:71:ac:b1:9c"
"2015","20.582181004","Intel_ac:b1:9c","7a:a4:f3:1e:da:0e","ARP","60","172.27.0.2 is at e4:a4:71:ac:b1:9c"
"2016","20.582187225","Intel_ac:b1:9c","9a:84:0b:bf:25:88","ARP","60","172.27.0.2 is at e4:a4:71:ac:b1:9c"
"2017","20.582193401","Intel_ac:b1:9c","HuaweiTechno_ee:4e:dc","ARP","60","172.27.0.2 is at e4:a4:71:ac:b1:9c"
"2018","20.582199460","Intel_ac:b1:9c","d2:8c:1f:f0:8c:0c","ARP","60","172.27.0.2 is at e4:a4:71:ac:b1:9c"
"2019","20.582205175","Intel_ac:b1:9c","SamsungElect_c9:88:db","ARP","60","172.27.0.2 is at e4:a4:71:ac:b1:9c"
"2020","20.582210985","Intel_ac:b1:9c","ae:af:a4:30:8f:80","ARP","60","172.27.0.2 is at e4:a4:71:ac:b1:9c"
"2021","20.582218191","Intel_ac:b1:9c","c2:72:a1:59:d7:ed","ARP","60","172.27.0.2 is at e4:a4:71:ac:b1:9c"
"2022","20.582223905","Intel_ac:b1:9c","ce:e4:ac:62:40:84","ARP","60","172.27.0.2 is at e4:a4:71:ac:b1:9c"
"2023","20.582230408","Intel_ac:b1:9c","fa:a4:1c:fb:a6:b3","ARP","60","172.27.0.2 is at e4:a4:71:ac:b1:9c"
"2024","20.582236171","Intel_ac:b1:9c","36:b8:3a:75:7d:ea","ARP","60","172.27.0.2 is at e4:a4:71:ac:b1:9c"
"2025","20.582242163","Intel_ac:b1:9c","LiteonTechno_9c:e3:21","ARP","60","172.27.0.2 is at e4:a4:71:ac:b1:9c"
"2026","20.582248993","Intel_ac:b1:9c","1a:ff:d2:61:f6:44","ARP","60","172.27.0.2 is at e4:a4:71:ac:b1:9c"
"2027","20.582254930","Intel_ac:b1:9c","72:64:9a:93:8f:91","ARP","60","172.27.0.2 is at e4:a4:71:ac:b1:9c"
"2028","20.582260630","Intel_ac:b1:9c","de:2d:e2:b7:1b:e6","ARP","60","172.27.0.2 is at e4:a4:71:ac:b1:9c"
"2029","20.582266464","Intel_ac:b1:9c","86:cb:62:53:d5:77","ARP","60","172.27.0.2 is at e4:a4:71:ac:b1:9c"
"2030","20.582272107","Intel_ac:b1:9c","46:56:a2:69:24:0b","ARP","60","172.27.0.2 is at e4:a4:71:ac:b1:9c"
"2031","20.582277830","Intel_ac:b1:9c","f6:bc:ff:6b:38:b6","ARP","60","172.27.0.2 is at e4:a4:71:ac:b1:9c"
"2032","20.582283535","Intel_ac:b1:9c","vivoMobileCo_2f:bb:2f","ARP","60","172.27.0.2 is at e4:a4:71:ac:b1:9c"
"2033","20.582289363","Intel_ac:b1:9c","86:48:39:79:f8:3c","ARP","60","172.27.0.2 is at e4:a4:71:ac:b1:9c"
"2034","20.582295323","Intel_ac:b1:9c","6a:f1:62:50:64:79","ARP","60","172.27.0.2 is at e4:a4:71:ac:b1:9c"
"2035","20.582301157","Intel_ac:b1:9c","32:0c:98:40:ac:0c","ARP","60","172.27.0.2 is at e4:a4:71:ac:b1:9c"
"2036","20.582306825","Intel_ac:b1:9c","06:39:45:c1:d3:9b","ARP","60","172.27.0.2 is at e4:a4:71:ac:b1:9c"
"2037","20.582312863","Intel_ac:b1:9c","62:9b:3e:02:9f:ed","ARP","60","172.27.0.2 is at e4:a4:71:ac:b1:9c"
"2038","20.582318693","Intel_ac:b1:9c","aa:4a:ef:9c:1b:d8","ARP","60","172.27.0.2 is at e4:a4:71:ac:b1:9c"
"2039","20.582324313","Intel_ac:b1:9c","HuaweiTechno_09:d4:9d","ARP","60","172.27.0.2 is at e4:a4:71:ac:b1:9c"
"2040","20.582330608","Intel_ac:b1:9c","ce:7f:1a:c8:42:1f","ARP","60","172.27.0.2 is at e4:a4:71:ac:b1:9c"
"2041","20.582336605","Intel_ac:b1:9c","c6:db:e1:05:96:a3","ARP","60","172.27.0.2 is at e4:a4:71:ac:b1:9c"
"2042","20.582342726","Intel_ac:b1:9c","ba:93:54:42:bf:98","ARP","60","172.27.0.2 is at e4:a4:71:ac:b1:9c"
"2043","20.582348499","Intel_ac:b1:9c","MS-NLB-PhysServer-05_56:75:94:37","ARP","60","172.27.0.2 is at e4:a4:71:ac:b1:9c"
"2044","20.582354731","Intel_ac:b1:9c","d2:14:2d:95:c5:bb","ARP","60","172.27.0.2 is at e4:a4:71:ac:b1:9c"
"2045","20.582360642","Intel_ac:b1:9c","d6:d7:9a:7f:1f:ed","ARP","60","172.27.0.2 is at e4:a4:71:ac:b1:9c"
"2046","20.582367303","Intel_ac:b1:9c","7a:00:23:ba:f3:b5","ARP","60","172.27.0.2 is at e4:a4:71:ac:b1:9c"
"2047","20.582373427","Intel_ac:b1:9c","76:22:0e:c8:3e:13","ARP","60","172.27.0.2 is at e4:a4:71:ac:b1:9c"
"2048","20.582379050","Intel_ac:b1:9c","HuaweiTechno_50:d7:d5","ARP","60","172.27.0.2 is at e4:a4:71:ac:b1:9c"
"2049","20.582384750","Intel_ac:b1:9c","2a:38:56:86:12:8b","ARP","60","172.27.0.2 is at e4:a4:71:ac:b1:9c"
"2050","20.582391299","Intel_ac:b1:9c","LiteonTechno_9c:e3:c6","ARP","60","172.27.0.2 is at e4:a4:71:ac:b1:9c"
"2051","20.582397119","Intel_ac:b1:9c","d6:bd:9b:b4:70:37","ARP","60","172.27.0.2 is at e4:a4:71:ac:b1:9c"
"2052","20.582402724","Intel_ac:b1:9c","36:77:33:c4:21:f8","ARP","60","172.27.0.2 is at e4:a4:71:ac:b1:9c"
"2053","20.582408357","Intel_ac:b1:9c","vivoMobileCo_39:26:13","ARP","60","172.27.0.2 is at e4:a4:71:ac:b1:9c"
"2054","20.582414041","Intel_ac:b1:9c","66:d3:e4:3c:28:d8","ARP","60","172.27.0.2 is at e4:a4:71:ac:b1:9c"
"2055","20.582420028","Intel_ac:b1:9c","b2:af:f0:90:bd:83","ARP","60","172.27.0.2 is at e4:a4:71:ac:b1:9c"
"2056","20.582425895","Intel_ac:b1:9c","d6:42:f5:5c:ad:a4","ARP","60","172.27.0.2 is at e4:a4:71:ac:b1:9c"
"2057","20.582431524","Intel_ac:b1:9c","12:16:76:39:3c:e5","ARP","60","172.27.0.2 is at e4:a4:71:ac:b1:9c"
"2058","20.582437096","Intel_ac:b1:9c","a2:2b:a6:00:ae:f1","ARP","60","172.27.0.2 is at e4:a4:71:ac:b1:9c"
"2059","20.582442844","Intel_ac:b1:9c","XiaomiCommun_d9:15:8d","ARP","60","172.27.0.2 is at e4:a4:71:ac:b1:9c"
"2060","20.582448694","Intel_ac:b1:9c","62:f2:30:32:65:2e","ARP","60","172.27.0.2 is at e4:a4:71:ac:b1:9c"
"2061","20.582454365","Intel_ac:b1:9c","92:a8:f9:c8:08:61","ARP","60","172.27.0.2 is at e4:a4:71:ac:b1:9c"
"2062","20.582460800","Intel_ac:b1:9c","ba:b8:98:f2:b9:7d","ARP","60","172.27.0.2 is at e4:a4:71:ac:b1:9c"
"2063","20.582466842","Intel_ac:b1:9c","LiteonTechno_9c:e5:74","ARP","60","172.27.0.2 is at e4:a4:71:ac:b1:9c"
"2064","20.582472610","Intel_ac:b1:9c","3a:eb:93:8c:32:f3","ARP","60","172.27.0.2 is at e4:a4:71:ac:b1:9c"
